type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,POPC,sup,0,0,fluid,379.205,14.136,19.66,0.027404,-0.802177,0.596457,0.0
lipid_HEAD,POPC,sup,0,0,fluid,475.085,315.224,11.958,0.021522,-0.985394,0.168923,0.0
lipid_HEAD,POPC,sup,0,0,fluid,60.359,307.491,12.54,0.05625,-0.98989,0.130203,0.0
lipid_HEAD,POPC,sup,0,0,fluid,169.058,286.974,17.64,0.031782,-0.153315,-0.987666,0.0
lipid_HEAD,POPC,sup,0,0,fluid,381.071,161.019,22.653,0.019063,0.058058,-0.998131,0.0
lipid_HEAD,POPC,sup,0,0,fluid,168.457,367.316,19.48,0.024392,-0.969055,-0.245637,0.0
lipid_HEAD,POPC,sup,0,0,fluid,401.044,393.561,15.479,0.064413,-0.839033,-0.540254,0.0
lipid_HEAD,POPC,sup,0,0,fluid,196.243,118.053,24.046,0.04971,0.963198,-0.264158,0.0
lipid_HEAD,POPC,sup,0,0,fluid,104.022,295.655,12.968,0.058183,0.997672,0.035579,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,7.171,202.287,18.194,0.046051,0.31232,-0.94886,0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.32,186.146,21.42,0.013446,-0.347349,-0.93764,0.0
lipid_HEAD,POPC,sup,0,0,fluid,202.565,313.041,18.933,0.049506,-0.194311,0.97969,0.0
lipid_HEAD,POPC,sup,0,0,fluid,52.094,50.715,20.988,0.036352,-0.872266,-0.487679,0.0
lipid_HEAD,POPC,sup,0,0,fluid,83.319,475.772,17.59,0.047968,-0.974419,0.219561,0.0
lipid_HEAD,POPC,sup,0,0,fluid,170.848,102.018,25.834,0.033028,0.911541,0.40988,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,464.944,205.639,18.532,0.010838,-0.487394,0.873115,0.0
lipid_HEAD,POPC,sup,0,0,fluid,190.843,424.477,16.73,0.025928,0.386247,0.922031,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,491.438,231.912,19.388,0.040813,0.907818,0.417374,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,110.255,57.116,26.733,0.027775,0.468624,0.882961,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,354.737,475.394,18.473,0.036402,-0.07586,-0.996454,0.0
lipid_HEAD,POPC,sup,0,0,fluid,472.441,318.453,11.772,0.062791,-0.425961,-0.90256,0.0
lipid_HEAD,POPC,sup,0,0,fluid,279.752,137.161,21.77,0.027999,-0.878325,-0.477243,0.0
lipid_HEAD,POPC,sup,0,0,fluid,240.909,235.186,18.831,0.049261,0.997266,0.05508,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,50.724,112.366,19.699,0.177681,-0.767923,0.615406,0.0
lipid_HEAD,POPC,sup,0,0,fluid,136.884,105.383,26.054,0.03318,0.003159,-0.999444,0.0
lipid_HEAD,POPC,sup,0,0,fluid,160.754,230.659,19.816,0.067406,0.288881,0.954989,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,254.085,237.876,19.021,0.067556,-0.010486,0.99766,0.0
lipid_HEAD,POPC,sup,0,0,fluid,273.796,6.999,17.931,0.065527,0.592486,-0.802911,0.0
lipid_HEAD,POPC,sup,0,0,fluid,98.371,358.187,14.74,0.141717,0.848274,-0.510243,0.0
lipid_HEAD,POPC,sup,0,0,fluid,284.051,262.917,15.849,0.042988,-0.163817,0.985554,0.0
lipid_HEAD,POPC,sup,0,0,fluid,146.199,364.867,18.771,0.223069,0.971789,-0.076588,0.0
lipid_HEAD,POPC,sup,0,0,fluid,174.15,230.812,18.951,0.061091,-0.732845,-0.677648,0.0
lipid_HEAD,POPC,sup,0,0,fluid,75.337,298.043,11.967,0.03654,0.378103,-0.925042,0.0
lipid_HEAD,POPC,sup,0,0,fluid,92.007,468.82,18.236,0.027782,-0.810397,-0.585222,0.0
lipid_HEAD,POPC,sup,0,0,fluid,255.536,443.072,18.884,0.022811,-0.996472,-0.080771,0.0
